fname,Status,pixel size,Single tick,Sex,Lifestage,Feed-Stage,Species,Identifier_initials,ID_date,Notes,re-cropped
Ixodes_scapularis_f_a_iNat_unk_unfed_14453381.jpg,Augment,45,FALSE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,2 ticks,TRUE
Ixodes_scapularis_unk_unk_iNat_unk_unk_14453382.jpg,Discard,,FALSE,unk,unk,unk,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_unk_unk_iNat_unk_unk_14453385.jpg,Discard,,FALSE,unk,unk,unk,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_m_a_iNat_unk_unfed_14453618.jpg,Augment,57,TRUE,m,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_unk_unk_iNat_unk_unk_14453624.jpg,Discard,,FALSE,unk,unk,unk,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_unk_n_iNat_unk_unfed_14453687.jpg,Augment,22,TRUE,unk,n,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_14453699.jpg,Augment,67,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_14453709.jpg,Augment,60,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_m_a_iNat_unk_unfed_14453738.jpg,Augment,50,TRUE,m,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_14454585.jpg,Augment,64,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_unk_unk_iNat_unk_unk_14454588.jpg,Discard,,,unk,unk,unk,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_m_a_iNat_unk_unfed_14454591.jpg,Augment,65,TRUE,m,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_14454593.jpg,Augment,55,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_unk_a_iNat_unk_unfed_14454597.jpg,Keep,22,FALSE,unk,a,unfed,Ixodes scapularis,JAR,8/13/2020,2M 1F,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_14454647.jpg,Augment,93,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_m_a_iNat_unk_unfed_14454691.jpg,Augment,42,TRUE,m,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_m_a_iNat_unk_unfed_14455220.jpg,Augment,50,TRUE,m,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_fed_14525246.jpg,Augment,100,TRUE,f,a,fed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_15072233.jpg,Keep,12,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_unk_l_iNat_unk_unfed_15188179.jpg,Augment,170,TRUE,unk,l,unfed,Ixodes scapularis,JAR,8/13/2020,,FALSE
Ixodes_scapularis_f_a_iNat_unk_fed_15224428.jpg,Keep,14,TRUE,f,a,fed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_unk_n_iNat_unk_unfed_15362586.jpg,Augment,80,TRUE,unk,n,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_unk_n_iNat_unk_unfed_15362587.jpg,Augment,60,TRUE,unk,n,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_16753273.jpg,Augment,14,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_fed_16958640.jpg,Augment,36,TRUE,f,a,fed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_fed_16982124.jpg,Augment,64,TRUE,f,a,fed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_unk_a_iNat_unk_fed_17175327.jpg,Augment,40,FALSE,unk,a,fed,Ixodes scapularis,JAR,8/13/2020,3 fed F and 1 unfed M,TRUE
Dermacentor_variabilis_f_a_iNat_unk_fed_17218727.jpg,Augment,33,TRUE,f,a,fed,Dermacentor variabilis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_m_a_iNat_unk_unfed_17230832.jpg,Keep,14,TRUE,m,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_17232876.jpg,Augment,60,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_17347192.jpg,Augment,68,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_fed_17357179.jpg,Augment,21,TRUE,f,a,fed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_unk_unk_iNat_unk_unk_17381307.jpg,Discard,,,unk,unk,unk,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_17400385.jpg,Augment,110,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,FALSE
Ixodes_scapularis_unk_n_iNat_unk_unk_17401175.jpg,Augment,82,TRUE,unk,n,unk,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_m_a_iNat_unk_unfed_17421341.jpg,Augment,110,TRUE,m,a,unfed,Ixodes scapularis,JAR,8/13/2020,,FALSE
Ixodes_scapularis_f_a_iNat_unk_fed_17462165.jpg,Augment,50,TRUE,f,a,fed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_unk_unk_iNat_unk_unk_17481953.jpg,Discard,,,unk,unk,unk,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_unk_unk_iNat_unk_unk_17486559.jpg,Discard,,,unk,unk,unk,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_m_a_iNat_unk_unfed_17498726.jpg,Augment,15,TRUE,m,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_17556671.jpg,Augment,27,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_unk_unk_iNat_unk_unk_17567618.jpg,Discard,,,unk,unk,unk,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_unk_unk_iNat_unk_unk_17592593.jpg,Discard,,,unk,unk,unk,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_m_a_iNat_unk_unfed_17608614.jpg,Augment,53,TRUE,m,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_unk_unk_iNat_unk_unk_17653441.jpg,Discard,,,unk,unk,unk,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_m_a_iNat_unk_unfed_17655350.jpg,Keep,14,TRUE,m,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_17661753.jpg,Augment,57,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_fed_17690677.jpg,Augment,78,TRUE,f,a,fed,Ixodes scapularis,JAR,8/13/2020,,FALSE
Ixodes_scapularis_f_a_iNat_unk_unfed_17718921.jpg,Augment,25,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_17723950.jpg,Augment,110,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,FALSE
Ixodes_scapularis_f_a_iNat_unk_unfed_17793445.jpg,Augment,68,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_unk_unk_iNat_unk_unk_17795466.jpg,Discard,,,unk,unk,unk,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_17796991.jpg,Augment,60,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_unk_n_iNat_unk_unfed_17803918.jpg,Keep,16,TRUE,unk,n,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_fed_17890577.jpg,Augment,60,TRUE,f,a,fed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_17909708.jpg,Augment,90,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,FALSE
Ixodes_scapularis_f_a_iNat_unk_fed_17914716.jpg,Augment,60,TRUE,f,a,fed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_17921125.jpg,Augment,80,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_unk_unk_iNat_unk_unk_17933564.jpg,Discard,,,unk,unk,unk,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_fed_17958923.jpg,Keep,15,TRUE,f,a,fed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_unk_n_iNat_unk_unfed_17969362.jpg,Augment,36,TRUE,unk,n,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_17973711.jpg,Keep,15,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_m_a_iNat_unk_unfed_18015393.jpg,Augment,63,TRUE,m,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_18015395.jpg,Augment,58,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_18016091.jpg,Augment,68,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_fed_18071470.jpg,Augment,30,TRUE,f,a,fed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_18090574.jpg,Augment,100,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,FALSE
Ixodes_scapularis_f_a_iNat_unk_unfed_18096908.jpg,Augment,33,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_18108232.jpg,Augment,40,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_m_a_iNat_unk_unfed_18108233.jpg,Augment,60,TRUE,m,a,unfed,Ixodes scapularis,JAR,8/13/2020,,FALSE
Ixodes_scapularis_f_a_iNat_unk_fed_18115281.jpg,Augment,76,TRUE,f,a,fed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_m_a_iNat_unk_unfed_18141478.jpg,Keep,40,TRUE,m,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_unk_unk_iNat_unk_unk_18176906.jpg,Discard,,,unk,unk,unk,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_18263458.jpg,Augment,54,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_unk_unk_iNat_unk_unk_18267077.jpg,Discard,,,unk,unk,unk,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_fed_18270915.jpg,Augment,18,TRUE,f,a,fed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_fed_18273579.jpg,Augment,19,TRUE,f,a,fed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_m_a_iNat_unk_unfed_18291791.jpg,Augment,167,TRUE,m,a,unfed,Ixodes scapularis,JAR,8/13/2020,,FALSE
Ixodes_scapularis_f_a_iNat_unk_fed_18291792.jpg,Augment,180,TRUE,f,a,fed,Ixodes scapularis,JAR,8/13/2020,,FALSE
Ixodes_scapularis_f_a_iNat_unk_unfed_18298481.jpg,Keep,36,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_18314066.jpg,Augment,40,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_18341061.jpg,Augment,100,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,FALSE
Ixodes_scapularis_f_a_iNat_unk_unfed_18381326.jpg,Augment,50,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_18469184.jpg,Augment,136,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,FALSE
Ixodes_scapularis_unk_unk_iNat_unk_unk_18485191.jpg,Discard,,,unk,unk,unk,Ixodes scapularis,JAR,8/13/2020,,FALSE
Ixodes_scapularis_f_a_iNat_unk_unfed_18494247.jpg,Augment,180,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,FALSE
Ixodes_scapularis_f_a_iNat_unk_unfed_18500224.jpg,Augment,96,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,FALSE
Ixodes_scapularis_unk_unk_iNat_unk_unk_18542698.jpg,Discard,,,unk,unk,unk,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_fed_18650323.jpg,Augment,118,TRUE,f,a,fed,Ixodes scapularis,JAR,8/13/2020,,FALSE
Ixodes_scapularis_f_a_iNat_unk_fed_18791188.jpg,Augment,88,TRUE,f,a,fed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_m_a_iNat_unk_unfed_18804852.jpg,Keep,40,TRUE,m,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_m_a_iNat_unk_unfed_18810601.jpg,Augment,80,TRUE,m,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_18811497.jpg,Augment,165,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,FALSE
Ixodes_scapularis_f_a_iNat_unk_unfed_18812900.jpg,Augment,48,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_fed_18921150.jpg,Augment,45,TRUE,f,a,fed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_m_a_iNat_unk_unfed_18997932.jpg,Augment,56,TRUE,m,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_19033103.jpg,Augment,44,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_19037479.jpg,Augment,20,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_fed_19048054.jpg,Augment,120,TRUE,f,a,fed,Ixodes scapularis,JAR,8/13/2020,,FALSE
Ixodes_scapularis_f_a_iNat_unk_unfed_19051967.jpg,Augment,82,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_unk_unk_iNat_unk_unk_19072100.jpg,Discard,,,unk,unk,unk,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_19118360.jpg,Augment,45,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_19119305.jpg,Augment,55,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_fed_19206529.jpg,Augment,140,TRUE,f,a,fed,Ixodes scapularis,JAR,8/13/2020,,FALSE
Ixodes_scapularis_f_a_iNat_unk_fed_19208826.jpg,Augment,55,TRUE,f,a,fed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_unk_unk_iNat_unk_unk_19224794.jpg,Discard,,FALSE,unk,unk,unk,Ixodes scapularis,JAR,8/13/2020,"fed F, unfed M this image is distressing",FALSE
Ixodes_scapularis_unk_unk_iNat_unk_unk_19316868.jpg,Discard,,FALSE,unk,unk,unk,Ixodes scapularis,JAR,8/13/2020,"the actual tick is hard to see, but theres a tick ID thing next to it",TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_19339060.jpg,Augment,70,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_m_a_iNat_unk_unfed_19339782.jpg,Augment,16,TRUE,m,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_fed_19356161.jpg,Augment,155,TRUE,f,a,fed,Ixodes scapularis,JAR,8/13/2020,,FALSE
Ixodes_scapularis_unk_unk_iNat_unk_unk_19448560.jpg,Discard,,,unk,unk,unk,Ixodes scapularis,JAR,8/13/2020,don't think its a tick,FALSE
Ixodes_scapularis_f_a_iNat_unk_unfed_19557694.jpg,Augment,24,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_19676553.jpg,Augment,24,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_fed_19887065.jpg,Augment,30,TRUE,f,a,fed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_19896301.jpg,Augment,40,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_unk_unk_iNat_unk_unk_19989843.jpg,Discard,,,unk,unk,unk,Ixodes scapularis,JAR,8/13/2020,spider,FALSE
Ixodes_scapularis_f_a_iNat_unk_unfed_20015439.jpg,Augment,150,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,FALSE
Ixodes_scapularis_m_a_iNat_unk_unfed_20029818.jpg,Augment,65,TRUE,m,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_m_a_iNat_unk_unfed_20154757.jpg,Augment,50,TRUE,m,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_m_a_iNat_unk_unfed_20211117.jpg,Keep,28,TRUE,m,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_unk_unk_iNat_unk_unk_20260224.jpg,Discard,,,unk,unk,unk,Ixodes scapularis,JAR,8/13/2020,ventral,FALSE
Ixodes_scapularis_m_a_iNat_unk_unfed_20322751.jpg,Augment,75,TRUE,m,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_fed_20379620.jpg,Keep,19,TRUE,f,a,fed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_20394588.jpg,Augment,20,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_unk_unk_iNat_unk_unk_20396469.jpg,Discard,,,unk,unk,unk,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_20430808.jpg,Augment,34,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_20447635.jpg,Augment,50,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_20710155.jpg,Augment,45,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_20739118.jpg,Augment,74,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_20796793.jpg,Augment,95,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_fed_21054297.jpg,Augment,119,TRUE,f,a,fed,Ixodes scapularis,JAR,8/13/2020,,FALSE
Ixodes_scapularis_m_a_iNat_unk_unfed_21151137.jpg,Augment,30,TRUE,m,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_21163626.jpg,Augment,47,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_21173712.jpg,Augment,37,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_21239353.jpg,Augment,55,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_21248213.jpg,Augment,75,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_fed_21265137.jpg,Keep,26,TRUE,f,a,fed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_fed_21266919.jpg,Augment,56,TRUE,f,a,fed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_fed_21320201.jpg,Augment,85,TRUE,f,a,fed,Ixodes scapularis,JAR,8/13/2020,,FALSE
Ixodes_scapularis_unk_n_iNat_unk_fed_21323551.jpg,Augment,13,TRUE,unk,n,fed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_21325682.jpg,Augment,130,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,FALSE
Ixodes_scapularis_unk_unk_iNat_unk_unk_21329308.jpg,Discard,,,unk,unk,unk,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_21394670.jpg,Augment,87,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,FALSE
Ixodes_scapularis_f_a_iNat_unk_fed_21436152.jpg,Augment,22,TRUE,f,a,fed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_unk_unk_iNat_unk_unk_21436246.jpg,Discard,,,unk,unk,unk,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_unk_unk_iNat_unk_unk_21463012.jpg,Discard,,,unk,unk,unk,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_m_a_iNat_unk_unfed_21496444.jpg,Augment,35,TRUE,m,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_21504637.jpg,Augment,80,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_21564773.jpg,Augment,75,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_m_a_iNat_unk_unfed_21571580.jpg,Augment,34,TRUE,m,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_fed_21575102.jpg,Augment,47,TRUE,f,a,fed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_unk_n_iNat_unk_unfed_21601790.jpg,Keep,20,TRUE,unk,n,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_unk_unk_iNat_unk_unk_21606100.jpg,Discard,,,unk,unk,unk,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_21611401.jpg,Augment,125,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,FALSE
Ixodes_scapularis_unk_unk_iNat_unk_unfed_21614062.jpg,Discard,,,unk,unk,unfed,Ixodes scapularis,JAR,8/13/2020,6 legs but looks like adult M,TRUE
Ixodes_scapularis_m_a_iNat_unk_unfed_21617741.jpg,Augment,30,TRUE,m,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_fed_21619055.jpg,Augment,130,TRUE,f,a,fed,Ixodes scapularis,JAR,8/13/2020,,FALSE
Ixodes_scapularis_f_a_iNat_unk_unfed_21697346.jpg,Augment,60,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_unk_unk_iNat_unk_unk_21771744.jpg,Discard,,,unk,unk,unk,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_unk_n_iNat_unk_unfed_21793168.jpg,Keep,13,FALSE,unk,n,unfed,Ixodes scapularis,JAR,8/13/2020,can't tell if there are two ticks in this image?,TRUE
Ixodes_scapularis_unk_unk_iNat_unk_unk_21812440.jpg,Discard,,,unk,unk,unk,Ixodes scapularis,JAR,8/13/2020,too dark,TRUE
Ixodes_scapularis_f_a_iNat_unk_fed_21813172.jpg,Augment,97,TRUE,f,a,fed,Ixodes scapularis,JAR,8/13/2020,,FALSE
Ixodes_scapularis_f_a_iNat_unk_unfed_21857003.jpg,Augment,80,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_21933305.jpg,Augment,20,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_21950528.jpg,Augment,54,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_21952345.jpg,Augment,52,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_21955537.jpg,Augment,60,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_21966951.jpg,Augment,18,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_m_a_iNat_unk_unfed_22008091.jpg,Keep,11,TRUE,m,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_unk_unk_iNat_unk_unk_22043453.jpg,Discard,,,unk,unk,unk,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_22098446.jpg,Augment,43,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_unk_n_iNat_unk_unfed_22106834.jpg,Augment,16,TRUE,unk,n,unfed,Ixodes scapularis,JAR,8/13/2020,,TRUE
Ixodes_scapularis_f_a_iNat_unk_unfed_22114593.jpg,Augment,110,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,FALSE
Ixodes_scapularis_f_a_iNat_unk_unfed_22117883.jpg,Augment,70,TRUE,f,a,unfed,Ixodes scapularis,JAR,8/13/2020,,FALSE
